"REF_DATE","GEO","DGUID","New housing price indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units ","0","v111955493","18.1","105.2","","","","1"
"2018-03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units ","0","v111955493","18.1","106.6","","","","1"
"2018-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units ","0","v111955493","18.1","106.7","","","","1"
"2018-05","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units ","0","v111955493","18.1","106.8","","","","1"
"2018-06","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units ","0","v111955493","18.1","107.5","","","","1"
"2018-07","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units ","0","v111955493","18.1","107.6","","","","1"
"2018-08","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units ","0","v111955493","18.1","108.2","","","","1"
"2018-09","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units ","0","v111955493","18.1","108.4","","","","1"
"2018-10","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units ","0","v111955493","18.1","109.0","","","","1"
"2018-11","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050335505","Total (house and land)","Index, 201612=100","347","units ","0","v111955493","18.1","109.7","","","","1"
"2008-01","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2008-02","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2008-03","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2008-04","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2008-05","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2008-06","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2008-07","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2008-08","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2008-09","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2008-10","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2008-11","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2008-12","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2009-01","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2009-02","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2009-03","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2009-04","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2009-05","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2009-06","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2009-07","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2009-08","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2009-09","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2009-10","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2009-11","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2009-12","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2010-01","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2010-02","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2010-03","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2010-04","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2010-05","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2010-06","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2010-07","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2010-08","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2010-09","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2010-10","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2010-11","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2010-12","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2011-01","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2011-02","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2011-03","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2011-04","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2011-05","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2011-06","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2011-07","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2011-08","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2011-09","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2011-10","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2011-11","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2011-12","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2012-01","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2012-02","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2012-03","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2012-04","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2012-05","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2012-06","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2012-07","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2012-08","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2012-09","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2012-10","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2012-11","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2012-12","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2013-01","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2013-02","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2013-03","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2013-04","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2013-05","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2013-06","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2013-07","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2013-08","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2013-09","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2013-10","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2013-11","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2013-12","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2014-01","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2014-02","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2014-03","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2014-04","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2014-05","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2014-06","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2014-07","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2014-08","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2014-09","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2014-10","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2014-11","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2014-12","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2015-01","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2015-02","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2015-03","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2015-04","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2015-05","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2015-06","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2015-07","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2015-08","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2015-09","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2015-10","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2015-11","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2015-12","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2016-01","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2016-02","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2016-03","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2016-04","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2016-05","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2016-06","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2016-07","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2016-08","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2016-09","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2016-10","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2016-11","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","","..","","","1"
"2016-12","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","100.0","","","","1"
"2017-01","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","100.0","","","","1"
"2017-02","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","101.2","","","","1"
"2017-03","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","102.3","","","","1"
"2017-04","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","103.7","","","","1"
"2017-05","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","103.7","","","","1"
"2017-06","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","103.7","","","","1"
"2017-07","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","103.7","","","","1"
"2017-08","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","103.7","","","","1"
"2017-09","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","104.6","","","","1"
"2017-10","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","104.6","","","","1"
"2017-11","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","104.6","","","","1"
"2017-12","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","104.6","","","","1"
"2018-01","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","104.9","","","","1"
"2018-02","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","104.8","","","","1"
"2018-03","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","104.8","","","","1"
"2018-04","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","104.7","","","","1"
"2018-05","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","104.7","","","","1"
"2018-06","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","104.4","","","","1"
"2018-07","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","104.4","","","","1"
"2018-08","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","104.4","","","","1"
"2018-09","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","104.2","","","","1"
"2018-10","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","103.9","","","","1"
"2018-11","Oshawa, Ontario","2011S0503532","Total (house and land)","Index, 201612=100","347","units ","0","v111955496","19.1","103.9","","","","1"
"2008-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.1","","","","1"
"2008-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.3","","","","1"
"2008-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.5","","","","1"
"2008-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.6","","","","1"
"2008-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.5","","","","1"
"2008-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.8","","","","1"
"2008-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.8","","","","1"
"2008-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.9","","","","1"
"2008-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.9","","","","1"
"2008-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.9","","","","1"
"2008-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.9","","","","1"
"2008-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.9","","","","1"
"2009-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.9","","","","1"
"2009-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.9","","","","1"
"2009-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.6","","","","1"
"2009-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.2","","","","1"
"2009-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.0","","","","1"
"2009-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","73.9","","","","1"
"2009-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.0","","","","1"
"2009-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.1","","","","1"
"2009-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.5","","","","1"
"2009-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","74.7","","","","1"
"2009-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","75.2","","","","1"
"2009-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","75.7","","","","1"
"2010-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","76.1","","","","1"
"2010-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","75.6","","","","1"
"2010-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","75.7","","","","1"
"2010-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","75.8","","","","1"
"2010-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","76.3","","","","1"
"2010-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","76.5","","","","1"
"2010-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","76.6","","","","1"
"2010-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","76.8","","","","1"
"2010-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","76.8","","","","1"
"2010-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","76.9","","","","1"
"2010-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","77.3","","","","1"
"2010-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","77.4","","","","1"
"2011-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","77.7","","","","1"
"2011-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","78.1","","","","1"
"2011-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","78.4","","","","1"
"2011-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","78.8","","","","1"
"2011-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","79.6","","","","1"
"2011-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","80.2","","","","1"
"2011-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","80.5","","","","1"
"2011-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","80.7","","","","1"
"2011-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","80.9","","","","1"
"2011-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","81.3","","","","1"
"2011-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","82.1","","","","1"
"2011-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","82.3","","","","1"
"2012-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","82.4","","","","1"
"2012-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","82.7","","","","1"
"2012-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","83.2","","","","1"
"2012-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","83.5","","","","1"
"2012-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","84.0","","","","1"
"2012-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","84.2","","","","1"
"2012-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","84.2","","","","1"
"2012-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","84.5","","","","1"
"2012-09","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","85.0","","","","1"
"2012-10","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","85.2","","","","1"
"2012-11","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","85.4","","","","1"
"2012-12","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","85.6","","","","1"
"2013-01","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","85.8","","","","1"
"2013-02","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","85.8","","","","1"
"2013-03","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","85.8","","","","1"
"2013-04","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","85.9","","","","1"
"2013-05","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","86.1","","","","1"
"2013-06","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","86.1","","","","1"
"2013-07","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","86.4","","","","1"
"2013-08","Toronto, Ontario","2011S0503535","Total (house and land)","Index, 201612=100","347","units ","0","v111955499","20.1","86.4","","","","1"
