REF_DATE,GEO,VECTOR,COORDINATE,VALUE
Jul-16,"Greater Sudbury, Ontario",v111955520,27.1,99
Aug-16,"Greater Sudbury, Ontario",v111955520,27.1,99.4
Sep-16,"Greater Sudbury, Ontario",v111955520,27.1,99.8
Oct-16,"Greater Sudbury, Ontario",v111955520,27.1,100
Nov-16,"Greater Sudbury, Ontario",v111955520,27.1,100
Dec-16,"Greater Sudbury, Ontario",v111955520,27.1,100
Jan-17,"Greater Sudbury, Ontario",v111955520,27.1,99.2
Feb-17,"Greater Sudbury, Ontario",v111955520,27.1,99.4
Mar-17,"Greater Sudbury, Ontario",v111955520,27.1,99.6
Apr-17,"Greater Sudbury, Ontario",v111955520,27.1,99.6
May-17,"Greater Sudbury, Ontario",v111955520,27.1,99.6
Jun-17,"Greater Sudbury, Ontario",v111955520,27.1,99.6
Jul-17,"Greater Sudbury, Ontario",v111955520,27.1,99.6
Aug-17,"Greater Sudbury, Ontario",v111955520,27.1,99.6
Sep-17,"Greater Sudbury, Ontario",v111955520,27.1,99.6
Oct-17,"Greater Sudbury, Ontario",v111955520,27.1,99.8
Nov-17,"Greater Sudbury, Ontario",v111955520,27.1,99.8
Dec-17,"Greater Sudbury, Ontario",v111955520,27.1,99.8
Jan-18,"Greater Sudbury, Ontario",v111955520,27.1,99.8
Feb-18,"Greater Sudbury, Ontario",v111955520,27.1,99.8
Mar-18,"Greater Sudbury, Ontario",v111955520,27.1,100
Apr-18,"Greater Sudbury, Ontario",v111955520,27.1,100
May-18,"Greater Sudbury, Ontario",v111955520,27.1,100.2
Jun-18,"Greater Sudbury, Ontario",v111955520,27.1,100.6
Jul-18,"Greater Sudbury, Ontario",v111955520,27.1,100.6
Aug-18,"Greater Sudbury, Ontario",v111955520,27.1,100.9
Sep-18,"Greater Sudbury, Ontario",v111955520,27.1,100.9
Oct-18,"Greater Sudbury, Ontario",v111955520,27.1,100.9
Nov-18,"Greater Sudbury, Ontario",v111955520,27.1,100.9
Jan-08,Prairie Region,v111955523,28.1,100.5
Feb-08,Prairie Region,v111955523,28.1,100.3
Mar-08,Prairie Region,v111955523,28.1,100.3
Apr-08,Prairie Region,v111955523,28.1,99.9
May-08,Prairie Region,v111955523,28.1,98.8
Jun-08,Prairie Region,v111955523,28.1,98.5
Jul-08,Prairie Region,v111955523,28.1,98.4
Aug-08,Prairie Region,v111955523,28.1,97.9
Sep-08,Prairie Region,v111955523,28.1,98.1
Oct-08,Prairie Region,v111955523,28.1,97.1
Nov-08,Prairie Region,v111955523,28.1,96.5
Dec-08,Prairie Region,v111955523,28.1,95.8
Jan-09,Prairie Region,v111955523,28.1,93.8
Feb-09,Prairie Region,v111955523,28.1,92.2
Mar-09,Prairie Region,v111955523,28.1,91.2
Apr-09,Prairie Region,v111955523,28.1,90.5
May-09,Prairie Region,v111955523,28.1,90.2
Jun-09,Prairie Region,v111955523,28.1,89.9
Jul-09,Prairie Region,v111955523,28.1,90.2
Aug-09,Prairie Region,v111955523,28.1,90.2
Sep-09,Prairie Region,v111955523,28.1,90.4
Oct-09,Prairie Region,v111955523,28.1,90.5
Nov-09,Prairie Region,v111955523,28.1,90.6
Dec-09,Prairie Region,v111955523,28.1,90.7
Jan-10,Prairie Region,v111955523,28.1,91
Feb-10,Prairie Region,v111955523,28.1,91.4
Mar-10,Prairie Region,v111955523,28.1,91.5
Apr-10,Prairie Region,v111955523,28.1,91.8
May-10,Prairie Region,v111955523,28.1,92.1
Jun-10,Prairie Region,v111955523,28.1,92
Jul-10,Prairie Region,v111955523,28.1,92
Aug-10,Prairie Region,v111955523,28.1,92
Sep-10,Prairie Region,v111955523,28.1,92.1
Oct-10,Prairie Region,v111955523,28.1,91.9
Nov-10,Prairie Region,v111955523,28.1,92
Dec-10,Prairie Region,v111955523,28.1,92.1
Jan-11,Prairie Region,v111955523,28.1,92.2
Feb-11,Prairie Region,v111955523,28.1,92.6
Mar-11,Prairie Region,v111955523,28.1,92.5
Apr-11,Prairie Region,v111955523,28.1,92.4
May-11,Prairie Region,v111955523,28.1,92.7
Jun-11,Prairie Region,v111955523,28.1,92.8
Jul-11,Prairie Region,v111955523,28.1,92.6
Aug-11,Prairie Region,v111955523,28.1,92.6
Sep-11,Prairie Region,v111955523,28.1,92.8
Oct-11,Prairie Region,v111955523,28.1,93
Nov-11,Prairie Region,v111955523,28.1,93
Dec-11,Prairie Region,v111955523,28.1,93.1
Jan-12,Prairie Region,v111955523,28.1,93.2
Feb-12,Prairie Region,v111955523,28.1,93.4
Mar-12,Prairie Region,v111955523,28.1,93.7
Apr-12,Prairie Region,v111955523,28.1,93.9
May-12,Prairie Region,v111955523,28.1,94
Jun-12,Prairie Region,v111955523,28.1,94.3
Jul-12,Prairie Region,v111955523,28.1,94.4
Aug-12,Prairie Region,v111955523,28.1,94.4
Sep-12,Prairie Region,v111955523,28.1,94.6
Oct-12,Prairie Region,v111955523,28.1,94.8
Nov-12,Prairie Region,v111955523,28.1,94.8
Dec-12,Prairie Region,v111955523,28.1,95.2
Jan-13,Prairie Region,v111955523,28.1,95.4
Feb-13,Prairie Region,v111955523,28.1,95.8
Mar-13,Prairie Region,v111955523,28.1,96.1
Apr-13,Prairie Region,v111955523,28.1,96.4
May-13,Prairie Region,v111955523,28.1,96.7
Jun-13,Prairie Region,v111955523,28.1,97
Jul-13,Prairie Region,v111955523,28.1,97.2
Aug-13,Prairie Region,v111955523,28.1,97.6
Sep-13,Prairie Region,v111955523,28.1,97.6
Oct-13,Prairie Region,v111955523,28.1,97.7
Nov-13,Prairie Region,v111955523,28.1,97.8
Dec-13,Prairie Region,v111955523,28.1,97.8
Jan-14,Prairie Region,v111955523,28.1,98.5
Feb-14,Prairie Region,v111955523,28.1,98.9
Mar-14,Prairie Region,v111955523,28.1,99.2
Apr-14,Prairie Region,v111955523,28.1,99.4
May-14,Prairie Region,v111955523,28.1,99.9
Jun-14,Prairie Region,v111955523,28.1,100
Jul-14,Prairie Region,v111955523,28.1,100.1
Aug-14,Prairie Region,v111955523,28.1,100.4
Sep-14,Prairie Region,v111955523,28.1,100.5
Oct-14,Prairie Region,v111955523,28.1,100.6
Nov-14,Prairie Region,v111955523,28.1,100.8
Dec-14,Prairie Region,v111955523,28.1,100.8
Jan-15,Prairie Region,v111955523,28.1,100.7
Feb-15,Prairie Region,v111955523,28.1,100.8
Mar-15,Prairie Region,v111955523,28.1,100.6
Apr-15,Prairie Region,v111955523,28.1,100.4
May-15,Prairie Region,v111955523,28.1,100.5
Jun-15,Prairie Region,v111955523,28.1,100.5
Jul-15,Prairie Region,v111955523,28.1,100.4
Aug-15,Prairie Region,v111955523,28.1,100.4
Sep-15,Prairie Region,v111955523,28.1,100.3
Oct-15,Prairie Region,v111955523,28.1,100.5
Nov-15,Prairie Region,v111955523,28.1,100.4
Dec-15,Prairie Region,v111955523,28.1,100.5
Jan-16,Prairie Region,v111955523,28.1,100.4
Feb-16,Prairie Region,v111955523,28.1,100.2
Mar-16,Prairie Region,v111955523,28.1,100.2
Apr-16,Prairie Region,v111955523,28.1,100.2
May-16,Prairie Region,v111955523,28.1,100.3
Jun-16,Prairie Region,v111955523,28.1,99.9
Jul-16,Prairie Region,v111955523,28.1,100
Aug-16,Prairie Region,v111955523,28.1,99.9
Sep-16,Prairie Region,v111955523,28.1,99.7
Oct-16,Prairie Region,v111955523,28.1,99.7
Nov-16,Prairie Region,v111955523,28.1,99.8
Dec-16,Prairie Region,v111955523,28.1,100
Jan-17,Prairie Region,v111955523,28.1,100
Feb-17,Prairie Region,v111955523,28.1,100
Mar-17,Prairie Region,v111955523,28.1,100
Apr-17,Prairie Region,v111955523,28.1,100.1
May-17,Prairie Region,v111955523,28.1,99.9
Jun-17,Prairie Region,v111955523,28.1,99.9
Jul-17,Prairie Region,v111955523,28.1,100.2
Aug-17,Prairie Region,v111955523,28.1,100.3
Sep-17,Prairie Region,v111955523,28.1,100.3
Oct-17,Prairie Region,v111955523,28.1,100.3
Nov-17,Prairie Region,v111955523,28.1,100.4
Dec-17,Prairie Region,v111955523,28.1,100.3
Jan-18,Prairie Region,v111955523,28.1,100.3
Feb-18,Prairie Region,v111955523,28.1,100
Mar-18,Prairie Region,v111955523,28.1,99.9
Apr-18,Prairie Region,v111955523,28.1,99.9
May-18,Prairie Region,v111955523,28.1,99.8
Jun-18,Prairie Region,v111955523,28.1,100
Jul-18,Prairie Region,v111955523,28.1,100.1
Aug-18,Prairie Region,v111955523,28.1,99.7
Sep-18,Prairie Region,v111955523,28.1,99.7
Oct-18,Prairie Region,v111955523,28.1,99.6
Nov-18,Prairie Region,v111955523,28.1,99.6
Jan-08,Manitoba,v111955526,29.1,74.4
Feb-08,Manitoba,v111955526,29.1,74.4
Mar-08,Manitoba,v111955526,29.1,75.2
Apr-08,Manitoba,v111955526,29.1,75.2
May-08,Manitoba,v111955526,29.1,76.6
Jun-08,Manitoba,v111955526,29.1,77.4
Jul-08,Manitoba,v111955526,29.1,77.6
Aug-08,Manitoba,v111955526,29.1,77.7
Sep-08,Manitoba,v111955526,29.1,78
Oct-08,Manitoba,v111955526,29.1,78.2
Nov-08,Manitoba,v111955526,29.1,78.2
Dec-08,Manitoba,v111955526,29.1,78.2
Jan-09,Manitoba,v111955526,29.1,78.2
Feb-09,Manitoba,v111955526,29.1,78.2
Mar-09,Manitoba,v111955526,29.1,78.2
Apr-09,Manitoba,v111955526,29.1,78.2
May-09,Manitoba,v111955526,29.1,78.5
Jun-09,Manitoba,v111955526,29.1,78.8
Jul-09,Manitoba,v111955526,29.1,78.9
Aug-09,Manitoba,v111955526,29.1,79
Sep-09,Manitoba,v111955526,29.1,79
Oct-09,Manitoba,v111955526,29.1,79
Nov-09,Manitoba,v111955526,29.1,79.1
Dec-09,Manitoba,v111955526,29.1,79.4
Jan-10,Manitoba,v111955526,29.1,79.9
Feb-10,Manitoba,v111955526,29.1,81.4
Mar-10,Manitoba,v111955526,29.1,81.8
Apr-10,Manitoba,v111955526,29.1,82
May-10,Manitoba,v111955526,29.1,82.2
Jun-10,Manitoba,v111955526,29.1,82.6
Jul-10,Manitoba,v111955526,29.1,82.8
Aug-10,Manitoba,v111955526,29.1,83.1
Sep-10,Manitoba,v111955526,29.1,83.2
Oct-10,Manitoba,v111955526,29.1,83.2
Nov-10,Manitoba,v111955526,29.1,83.2
Dec-10,Manitoba,v111955526,29.1,84.1
Jan-11,Manitoba,v111955526,29.1,84.6
Feb-11,Manitoba,v111955526,29.1,85.2
Mar-11,Manitoba,v111955526,29.1,85.5
Apr-11,Manitoba,v111955526,29.1,85.6
May-11,Manitoba,v111955526,29.1,85.7
Jun-11,Manitoba,v111955526,29.1,86.2
Jul-11,Manitoba,v111955526,29.1,86.4
Aug-11,Manitoba,v111955526,29.1,86.5
Sep-11,Manitoba,v111955526,29.1,87.7
Oct-11,Manitoba,v111955526,29.1,87.8
Nov-11,Manitoba,v111955526,29.1,88
Dec-11,Manitoba,v111955526,29.1,88
Jan-12,Manitoba,v111955526,29.1,88.1
Feb-12,Manitoba,v111955526,29.1,88.4
Mar-12,Manitoba,v111955526,29.1,89
Apr-12,Manitoba,v111955526,29.1,89.3
May-12,Manitoba,v111955526,29.1,89.4
Jun-12,Manitoba,v111955526,29.1,90
Jul-12,Manitoba,v111955526,29.1,90.2
Aug-12,Manitoba,v111955526,29.1,90.4
Sep-12,Manitoba,v111955526,29.1,90.9
Oct-12,Manitoba,v111955526,29.1,91.2
Nov-12,Manitoba,v111955526,29.1,91.6
Dec-12,Manitoba,v111955526,29.1,92.4
Jan-13,Manitoba,v111955526,29.1,93.2
Feb-13,Manitoba,v111955526,29.1,93.3
Mar-13,Manitoba,v111955526,29.1,93.6
Apr-13,Manitoba,v111955526,29.1,94.2
May-13,Manitoba,v111955526,29.1,94.6
Jun-13,Manitoba,v111955526,29.1,94.8
Jul-13,Manitoba,v111955526,29.1,94.9
Aug-13,Manitoba,v111955526,29.1,95
Sep-13,Manitoba,v111955526,29.1,95
Oct-13,Manitoba,v111955526,29.1,95
Nov-13,Manitoba,v111955526,29.1,95
Dec-13,Manitoba,v111955526,29.1,95.1
Jan-14,Manitoba,v111955526,29.1,95.6
Feb-14,Manitoba,v111955526,29.1,95.7
Mar-14,Manitoba,v111955526,29.1,95.8
Apr-14,Manitoba,v111955526,29.1,96
May-14,Manitoba,v111955526,29.1,96.1
Jun-14,Manitoba,v111955526,29.1,96.3
Jul-14,Manitoba,v111955526,29.1,96.3
Aug-14,Manitoba,v111955526,29.1,96.3
Sep-14,Manitoba,v111955526,29.1,95.9
Oct-14,Manitoba,v111955526,29.1,96.1
Nov-14,Manitoba,v111955526,29.1,96.1
Dec-14,Manitoba,v111955526,29.1,96
Jan-15,Manitoba,v111955526,29.1,96.2
Feb-15,Manitoba,v111955526,29.1,96.3
Mar-15,Manitoba,v111955526,29.1,96.6
Apr-15,Manitoba,v111955526,29.1,96.7
May-15,Manitoba,v111955526,29.1,96.8
Jun-15,Manitoba,v111955526,29.1,97.2
Jul-15,Manitoba,v111955526,29.1,97.3
Aug-15,Manitoba,v111955526,29.1,97.3
Sep-15,Manitoba,v111955526,29.1,97.5
Oct-15,Manitoba,v111955526,29.1,97.6
Nov-15,Manitoba,v111955526,29.1,97.7
Dec-15,Manitoba,v111955526,29.1,97.7
Jan-16,Manitoba,v111955526,29.1,97.9
Feb-16,Manitoba,v111955526,29.1,97.9
Mar-16,Manitoba,v111955526,29.1,98.1
Apr-16,Manitoba,v111955526,29.1,98.3
May-16,Manitoba,v111955526,29.1,98.5
Jun-16,Manitoba,v111955526,29.1,98.7
Jul-16,Manitoba,v111955526,29.1,98.9
Aug-16,Manitoba,v111955526,29.1,99
Sep-16,Manitoba,v111955526,29.1,99.4
Oct-16,Manitoba,v111955526,29.1,99.9
Nov-16,Manitoba,v111955526,29.1,100
Dec-16,Manitoba,v111955526,29.1,100
Jan-17,Manitoba,v111955526,29.1,100.3
Feb-17,Manitoba,v111955526,29.1,100.5
Mar-17,Manitoba,v111955526,29.1,100.5
Apr-17,Manitoba,v111955526,29.1,101.3
May-17,Manitoba,v111955526,29.1,101.8
Jun-17,Manitoba,v111955526,29.1,102.2
Jul-17,Manitoba,v111955526,29.1,102.3
Aug-17,Manitoba,v111955526,29.1,102.6
Sep-17,Manitoba,v111955526,29.1,102.9
Oct-17,Manitoba,v111955526,29.1,103
Nov-17,Manitoba,v111955526,29.1,103.2
Dec-17,Manitoba,v111955526,29.1,103.3
Jan-18,Manitoba,v111955526,29.1,103.3
Feb-18,Manitoba,v111955526,29.1,103.4
Mar-18,Manitoba,v111955526,29.1,103.5
Apr-18,Manitoba,v111955526,29.1,103.5
May-18,Manitoba,v111955526,29.1,103.7
Jun-18,Manitoba,v111955526,29.1,103.9
Jul-18,Manitoba,v111955526,29.1,104
Aug-18,Manitoba,v111955526,29.1,104.1
Sep-18,Manitoba,v111955526,29.1,104.1
Oct-18,Manitoba,v111955526,29.1,104.4
Nov-18,Manitoba,v111955526,29.1,104.4
Jan-08,"Winnipeg, Manitoba",v111955529,30.1,74.4
Feb-08,"Winnipeg, Manitoba",v111955529,30.1,74.4
Mar-08,"Winnipeg, Manitoba",v111955529,30.1,75.2
Apr-08,"Winnipeg, Manitoba",v111955529,30.1,75.2
May-08,"Winnipeg, Manitoba",v111955529,30.1,76.6
Jun-08,"Winnipeg, Manitoba",v111955529,30.1,77.4
Jul-08,"Winnipeg, Manitoba",v111955529,30.1,77.6
Aug-08,"Winnipeg, Manitoba",v111955529,30.1,77.7
Sep-08,"Winnipeg, Manitoba",v111955529,30.1,78
Oct-08,"Winnipeg, Manitoba",v111955529,30.1,78.2
Nov-08,"Winnipeg, Manitoba",v111955529,30.1,78.2
Dec-08,"Winnipeg, Manitoba",v111955529,30.1,78.2
Jan-09,"Winnipeg, Manitoba",v111955529,30.1,78.2
Feb-09,"Winnipeg, Manitoba",v111955529,30.1,78.2
Mar-09,"Winnipeg, Manitoba",v111955529,30.1,78.2
Apr-09,"Winnipeg, Manitoba",v111955529,30.1,78.2
May-09,"Winnipeg, Manitoba",v111955529,30.1,78.5
Jun-09,"Winnipeg, Manitoba",v111955529,30.1,78.8
Jul-09,"Winnipeg, Manitoba",v111955529,30.1,78.9
Aug-09,"Winnipeg, Manitoba",v111955529,30.1,79
Sep-09,"Winnipeg, Manitoba",v111955529,30.1,79
Oct-09,"Winnipeg, Manitoba",v111955529,30.1,79
Nov-09,"Winnipeg, Manitoba",v111955529,30.1,79.1
Dec-09,"Winnipeg, Manitoba",v111955529,30.1,79.4
Jan-10,"Winnipeg, Manitoba",v111955529,30.1,79.9
Feb-10,"Winnipeg, Manitoba",v111955529,30.1,81.4
Mar-10,"Winnipeg, Manitoba",v111955529,30.1,81.8
Apr-10,"Winnipeg, Manitoba",v111955529,30.1,82
May-10,"Winnipeg, Manitoba",v111955529,30.1,82.2
Jun-10,"Winnipeg, Manitoba",v111955529,30.1,82.6
Jul-10,"Winnipeg, Manitoba",v111955529,30.1,82.8
Aug-10,"Winnipeg, Manitoba",v111955529,30.1,83.1
Sep-10,"Winnipeg, Manitoba",v111955529,30.1,83.2
Oct-10,"Winnipeg, Manitoba",v111955529,30.1,83.2
Nov-10,"Winnipeg, Manitoba",v111955529,30.1,83.2
Dec-10,"Winnipeg, Manitoba",v111955529,30.1,84.1
Jan-11,"Winnipeg, Manitoba",v111955529,30.1,84.6
Feb-11,"Winnipeg, Manitoba",v111955529,30.1,85.2
Mar-11,"Winnipeg, Manitoba",v111955529,30.1,85.5
Apr-11,"Winnipeg, Manitoba",v111955529,30.1,85.6
May-11,"Winnipeg, Manitoba",v111955529,30.1,85.7
Jun-11,"Winnipeg, Manitoba",v111955529,30.1,86.2
Jul-11,"Winnipeg, Manitoba",v111955529,30.1,86.4
Aug-11,"Winnipeg, Manitoba",v111955529,30.1,86.5
Sep-11,"Winnipeg, Manitoba",v111955529,30.1,87.7
Oct-11,"Winnipeg, Manitoba",v111955529,30.1,87.8
Nov-11,"Winnipeg, Manitoba",v111955529,30.1,88
Dec-11,"Winnipeg, Manitoba",v111955529,30.1,88
Jan-12,"Winnipeg, Manitoba",v111955529,30.1,88.1
Feb-12,"Winnipeg, Manitoba",v111955529,30.1,88.4
Mar-12,"Winnipeg, Manitoba",v111955529,30.1,89
Apr-12,"Winnipeg, Manitoba",v111955529,30.1,89.3
May-12,"Winnipeg, Manitoba",v111955529,30.1,89.4
Jun-12,"Winnipeg, Manitoba",v111955529,30.1,90
Jul-12,"Winnipeg, Manitoba",v111955529,30.1,90.2
Aug-12,"Winnipeg, Manitoba",v111955529,30.1,90.4
Sep-12,"Winnipeg, Manitoba",v111955529,30.1,90.9
Oct-12,"Winnipeg, Manitoba",v111955529,30.1,91.2
Nov-12,"Winnipeg, Manitoba",v111955529,30.1,91.6
Dec-12,"Winnipeg, Manitoba",v111955529,30.1,92.4
Jan-13,"Winnipeg, Manitoba",v111955529,30.1,93.2
Feb-13,"Winnipeg, Manitoba",v111955529,30.1,93.3
Mar-13,"Winnipeg, Manitoba",v111955529,30.1,93.6
Apr-13,"Winnipeg, Manitoba",v111955529,30.1,94.2
May-13,"Winnipeg, Manitoba",v111955529,30.1,94.6
Jun-13,"Winnipeg, Manitoba",v111955529,30.1,94.8
Jul-13,"Winnipeg, Manitoba",v111955529,30.1,94.9
Aug-13,"Winnipeg, Manitoba",v111955529,30.1,95
Sep-13,"Winnipeg, Manitoba",v111955529,30.1,95
Oct-13,"Winnipeg, Manitoba",v111955529,30.1,95
Nov-13,"Winnipeg, Manitoba",v111955529,30.1,95
Dec-13,"Winnipeg, Manitoba",v111955529,30.1,95.1
Jan-14,"Winnipeg, Manitoba",v111955529,30.1,95.6
Feb-14,"Winnipeg, Manitoba",v111955529,30.1,95.7
Mar-14,"Winnipeg, Manitoba",v111955529,30.1,95.8
Apr-14,"Winnipeg, Manitoba",v111955529,30.1,96
May-14,"Winnipeg, Manitoba",v111955529,30.1,96.1
Jun-14,"Winnipeg, Manitoba",v111955529,30.1,96.3
Jul-14,"Winnipeg, Manitoba",v111955529,30.1,96.3
Aug-14,"Winnipeg, Manitoba",v111955529,30.1,96.3
Sep-14,"Winnipeg, Manitoba",v111955529,30.1,95.9
Oct-14,"Winnipeg, Manitoba",v111955529,30.1,96.1
Nov-14,"Winnipeg, Manitoba",v111955529,30.1,96.1
Dec-14,"Winnipeg, Manitoba",v111955529,30.1,96
Jan-15,"Winnipeg, Manitoba",v111955529,30.1,96.2
Feb-15,"Winnipeg, Manitoba",v111955529,30.1,96.3
Mar-15,"Winnipeg, Manitoba",v111955529,30.1,96.6
Apr-15,"Winnipeg, Manitoba",v111955529,30.1,96.7
May-15,"Winnipeg, Manitoba",v111955529,30.1,96.8
Jun-15,"Winnipeg, Manitoba",v111955529,30.1,97.2
Jul-15,"Winnipeg, Manitoba",v111955529,30.1,97.3
Aug-15,"Winnipeg, Manitoba",v111955529,30.1,97.3
Sep-15,"Winnipeg, Manitoba",v111955529,30.1,97.5
Oct-15,"Winnipeg, Manitoba",v111955529,30.1,97.6
Nov-15,"Winnipeg, Manitoba",v111955529,30.1,97.7
Dec-15,"Winnipeg, Manitoba",v111955529,30.1,97.7
Jan-16,"Winnipeg, Manitoba",v111955529,30.1,97.9
Feb-16,"Winnipeg, Manitoba",v111955529,30.1,97.9
Mar-16,"Winnipeg, Manitoba",v111955529,30.1,98.1
Apr-16,"Winnipeg, Manitoba",v111955529,30.1,98.3
May-16,"Winnipeg, Manitoba",v111955529,30.1,98.5
Jun-16,"Winnipeg, Manitoba",v111955529,30.1,98.7
Jul-16,"Winnipeg, Manitoba",v111955529,30.1,98.9
Aug-16,"Winnipeg, Manitoba",v111955529,30.1,99
Sep-16,"Winnipeg, Manitoba",v111955529,30.1,99.4
Oct-16,"Winnipeg, Manitoba",v111955529,30.1,99.9
Nov-16,"Winnipeg, Manitoba",v111955529,30.1,100
Dec-16,"Winnipeg, Manitoba",v111955529,30.1,100
Jan-17,"Winnipeg, Manitoba",v111955529,30.1,100.3
Feb-17,"Winnipeg, Manitoba",v111955529,30.1,100.5
Mar-17,"Winnipeg, Manitoba",v111955529,30.1,100.5
Apr-17,"Winnipeg, Manitoba",v111955529,30.1,101.3
May-17,"Winnipeg, Manitoba",v111955529,30.1,101.8
Jun-17,"Winnipeg, Manitoba",v111955529,30.1,102.2
Jul-17,"Winnipeg, Manitoba",v111955529,30.1,102.3
Aug-17,"Winnipeg, Manitoba",v111955529,30.1,102.6
Sep-17,"Winnipeg, Manitoba",v111955529,30.1,102.9
Oct-17,"Winnipeg, Manitoba",v111955529,30.1,103
Nov-17,"Winnipeg, Manitoba",v111955529,30.1,103.2
Dec-17,"Winnipeg, Manitoba",v111955529,30.1,103.3
Jan-18,"Winnipeg, Manitoba",v111955529,30.1,103.3
Feb-18,"Winnipeg, Manitoba",v111955529,30.1,103.4
Mar-18,"Winnipeg, Manitoba",v111955529,30.1,103.5
Apr-18,"Winnipeg, Manitoba",v111955529,30.1,103.5
May-18,"Winnipeg, Manitoba",v111955529,30.1,103.7
Jun-18,"Winnipeg, Manitoba",v111955529,30.1,103.9
Jul-18,"Winnipeg, Manitoba",v111955529,30.1,104
Aug-18,"Winnipeg, Manitoba",v111955529,30.1,104.1
Sep-18,"Winnipeg, Manitoba",v111955529,30.1,104.1
Oct-18,"Winnipeg, Manitoba",v111955529,30.1,104.4
Nov-18,"Winnipeg, Manitoba",v111955529,30.1,104.4
Jan-08,Saskatchewan,v111955532,31.1,83.7
Feb-08,Saskatchewan,v111955532,31.1,88.3
Mar-08,Saskatchewan,v111955532,31.1,90
Apr-08,Saskatchewan,v111955532,31.1,93.1
May-08,Saskatchewan,v111955532,31.1,93.9
Jun-08,Saskatchewan,v111955532,31.1,92.6
Jul-08,Saskatchewan,v111955532,31.1,93.8
Aug-08,Saskatchewan,v111955532,31.1,92.3
Sep-08,Saskatchewan,v111955532,31.1,91.3
Oct-08,Saskatchewan,v111955532,31.1,90.6
Nov-08,Saskatchewan,v111955532,31.1,90.4
Dec-08,Saskatchewan,v111955532,31.1,90.1
Jan-09,Saskatchewan,v111955532,31.1,90.5
Feb-09,Saskatchewan,v111955532,31.1,89.8
Mar-09,Saskatchewan,v111955532,31.1,89.5
Apr-09,Saskatchewan,v111955532,31.1,89.4
May-09,Saskatchewan,v111955532,31.1,88.8
Jun-09,Saskatchewan,v111955532,31.1,89
Jul-09,Saskatchewan,v111955532,31.1,89
Aug-09,Saskatchewan,v111955532,31.1,89.5
Sep-09,Saskatchewan,v111955532,31.1,89.7
Oct-09,Saskatchewan,v111955532,31.1,89.8
Nov-09,Saskatchewan,v111955532,31.1,89.8
Dec-09,Saskatchewan,v111955532,31.1,89.9
Jan-10,Saskatchewan,v111955532,31.1,90.2
Feb-10,Saskatchewan,v111955532,31.1,91.4
Mar-10,Saskatchewan,v111955532,31.1,91.6
Apr-10,Saskatchewan,v111955532,31.1,92.4
May-10,Saskatchewan,v111955532,31.1,93.9
Jun-10,Saskatchewan,v111955532,31.1,93.8
Jul-10,Saskatchewan,v111955532,31.1,93.8
Aug-10,Saskatchewan,v111955532,31.1,93.8
Sep-10,Saskatchewan,v111955532,31.1,93.8
Oct-10,Saskatchewan,v111955532,31.1,94.1
Nov-10,Saskatchewan,v111955532,31.1,94.2
Dec-10,Saskatchewan,v111955532,31.1,94.2
Jan-11,Saskatchewan,v111955532,31.1,94.2
Feb-11,Saskatchewan,v111955532,31.1,94.9
Mar-11,Saskatchewan,v111955532,31.1,95
Apr-11,Saskatchewan,v111955532,31.1,95.1
May-11,Saskatchewan,v111955532,31.1,95.7
Jun-11,Saskatchewan,v111955532,31.1,95.7
Jul-11,Saskatchewan,v111955532,31.1,95.7
Aug-11,Saskatchewan,v111955532,31.1,96.2
Sep-11,Saskatchewan,v111955532,31.1,96.3
Oct-11,Saskatchewan,v111955532,31.1,96.2
Nov-11,Saskatchewan,v111955532,31.1,97
Dec-11,Saskatchewan,v111955532,31.1,97
Jan-12,Saskatchewan,v111955532,31.1,97.4
Feb-12,Saskatchewan,v111955532,31.1,98.2
Mar-12,Saskatchewan,v111955532,31.1,98.2
Apr-12,Saskatchewan,v111955532,31.1,98.7
May-12,Saskatchewan,v111955532,31.1,98.9
Jun-12,Saskatchewan,v111955532,31.1,99
Jul-12,Saskatchewan,v111955532,31.1,99
Aug-12,Saskatchewan,v111955532,31.1,99
Sep-12,Saskatchewan,v111955532,31.1,99
Oct-12,Saskatchewan,v111955532,31.1,99
Nov-12,Saskatchewan,v111955532,31.1,99
Dec-12,Saskatchewan,v111955532,31.1,99.1
Jan-13,Saskatchewan,v111955532,31.1,99.1
Feb-13,Saskatchewan,v111955532,31.1,99.5
Mar-13,Saskatchewan,v111955532,31.1,100.1
Apr-13,Saskatchewan,v111955532,31.1,100.4
May-13,Saskatchewan,v111955532,31.1,100.4
Jun-13,Saskatchewan,v111955532,31.1,100.8
Jul-13,Saskatchewan,v111955532,31.1,100.6
Aug-13,Saskatchewan,v111955532,31.1,100.9
Sep-13,Saskatchewan,v111955532,31.1,100.9
Oct-13,Saskatchewan,v111955532,31.1,101.5
Nov-13,Saskatchewan,v111955532,31.1,101.6
Dec-13,Saskatchewan,v111955532,31.1,101.6
Jan-14,Saskatchewan,v111955532,31.1,102.6
Feb-14,Saskatchewan,v111955532,31.1,102.7
Mar-14,Saskatchewan,v111955532,31.1,102.6
Apr-14,Saskatchewan,v111955532,31.1,102.5
May-14,Saskatchewan,v111955532,31.1,102.6
Jun-14,Saskatchewan,v111955532,31.1,102.7
Jul-14,Saskatchewan,v111955532,31.1,102.6
Aug-14,Saskatchewan,v111955532,31.1,102.6
Sep-14,Saskatchewan,v111955532,31.1,102.5
Oct-14,Saskatchewan,v111955532,31.1,102.5
